user_id,tweet_id,tweet_class,tweet,prompt,response_only_tweet,response_only_tweet_certainty,response_with_network,response_with_network_certainty,response_few_shot_tweet,response_few_shot_tweet_certainty,response_few_shot_network,response_few_shot_network_certainty
379366085.0,1371853688654999557,1,"אם לא הייתי מכיר את רמתו הנמוכה של העיתון, עורכיו וכותביו, הייתי תופס את ראשי בתדהמה. אבל אני מכיר, אז אני צוחק. עיתון השמאל החילוני, בייאושו כי רב, מגייס למערכה לכפיית החיסון, אימאמים, כמרים ואנשי דת. כן, קראתם היטב. הדבר הזה אגב, מופיע תחת מדור ה-״מדע״.",האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,1,0.6893936991691589,0,0.8455027937889099,0,0.5380460023880005,1,0.9960098266601562
379366085.0,1372491210397528065,1,"הטיעון העיקרי של אלרועי, ביליצר, ושאר החבורה שגם אחרי החיסונים התחלואה תהיה משמעותית כי הילדים לא מחוסנים. ובכן, בדיקה בערים החרדיות שבהם אחוז הילדים גבוה במיוחד, מעלה שהם ירוקות לגמרי. ירוקות אפילו יותר מהערים ה''מבוגרות'' יותר. מסקנה: תסתמו כבר. אין לכם מושג. לאף אחד.",האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,1,0.8088283538818359,0,0.7797223925590515,0,0.8777501583099365,1,0.9982465505599976
379366085.0,1375736501196238855,0,וכך היה נשמע מיכאל קליינר של לפני 20 שנה. 180 מעלות הפוך בדבריו על הפלסטינים הישראלים,האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,0,0.7645071148872375,0,0.7763718962669373,0,0.9875838160514832,1,0.537423312664032
379366085.0,1387423692502798340,1,"זוכרים אנשים, הפסאודו-מדע אומר לשמור על מרחק, לשטוף ידיים, לעטות כמה מסכות שרק שמצליחים להעמיס על הפרצוף, להתרחק מהתקהלות, אחרת כולכם תמותו! מלבד פלורידה כמובן, או כל המדינות האחרות בהן המדע הישן בן עשרות שנים לא נכנע למרותם של שרלטנים מדעיים.",האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,0,0.5903983116149902,0,0.5927144885063171,1,0.6522524356842041,1,0.9864872097969055
379366085.0,1394654290275352577,0,"חשיפת המקום: אלין אלול, ראש אגף תקון במשרד הרווחה - פוטרה מתפקידה. לפני כשבועיים דיווחנו על כך שאלול זומנה לשימוע, בין היתר בשל היותה אחראית על מלונית הקורונה שבה התרחש אונס הילדה בידי ירין שרף",האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,1,0.7261796593666077,1,0.610439121723175,1,0.9483191967010498,1,0.966156542301178
379366085.0,1372170860388360198,0,"מרבית הילדים לא מאושפזים בגלל קורונה אלא מסיבות אחרות ונמצאו חיוביים. את מוזמנת לבקר במחלקות ילדים כל חורף, תגלי ילדים מאושפזים עם סיבוכי שפעת ו. RSV",האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,0,0.5962375402450562,1,0.5546541213989258,0,0.9968512654304504,1,0.9704683423042297
2679463669.0,1368244207719243781,0,פתחתי עצומה. האם גליה רהב הייתה בחוזה יעוץ עם פייזר בעבר או בהווה? זכות הציבור לדעת! אשמח לחתימות :),האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,0,0.5345146059989929,0,0.5764442086219788,1,0.6909984350204468,1,0.9978487491607666
2679463669.0,1397493521754505216,1,"  התביעה בהאג כבר הוגשה. זו הסיבה ל""אחורה פנה"" שאנחנו רואים.  למען ילדיך ועתידם אני מציעה לך מכל הלב לחקור בעצמך ולשאול מדוע אישור חיסון ילדים הוא במצב חירום בלבד. שכל אחד יעשה מה שהוא מבין, אבל מקוה עבור ילדיך שתשאל את עצמך האם הם בסכנה מהמחלה. מאחלת לכם בריאות.",האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,1,0.7125393748283386,0,0.9008065462112427,1,0.9907288551330566,1,0.9971079230308533
2679463669.0,1415634157150085123,0,"""ואם נחרבנו, ונחרב העולם עמנו, על ידי שנאת חינם, נשוב להיבנות, והעולם עמנו ייבנה, על ידי אהבת חינם"" וכל הביביסטים שטופי הרעל והשנאה, תנקו את הלב שלכם. זהו זמן גאולה. זמן לריפוי. מי שלא יעשה זאת יישפט על ידיי הבורא כאן ועכשיו. בנט נבחר לאחד את הקרעים.",האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,1,0.7751171588897705,0,0.7018590569496155,0,0.5889397859573364,1,0.964665412902832
2679463669.0,1397268109065609220,0,"Israel’s mainstream media (public broadcast) reports that the ministry of health confirms: vaccinated people aged 16-30 are more prone to myocarditis than non-vaccinated. מדווח שיש קשר בין החיסון לבין דלקת בשריר הלב במחוסנים בגילאים 16-30, לעומת לא מחוסנים.",האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,1,0.9478827714920044,0,0.9050801992416382,0,0.6411271095275879,1,0.9576817154884338
2679463669.0,1380609313228664837,0,"יש לך לב שונא, מסית, מפלג, פשוט תתבייש לעצמך. כל אדם ששוכח את הבסיס של ואהבת לרעך כמוך, ייענש משמיים.  אתה מתפקד בתור שופר של רוע ופילוג. בושה על ראשך.",האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,0,0.9305413365364075,0,0.8701897263526917,1,0.8463191390037537,1,0.9733263254165649
2679463669.0,1381148244760231936,0,לגמרי... פרויד ממש עסוק בימים אלו עם כל הפליטות האלה... עידן האמת חושף הכל 🙏,האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,1,0.651887834072113,0,0.9099401235580444,0,0.7246080040931702,1,0.966282308101654
2679463669.0,1388565753717305344,0,למה שיראו לכם את האמת? צעדת אבל זה מה שהיה שם,האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,0,0.8696780204772949,0,0.5644054412841797,0,0.8635761737823486,1,0.9847129583358765
2679463669.0,1388567458722811908,0,מי שזבל הוא זה שלא מראה לכם מה באמת קורה שם. תבדוק בעצמך.,האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,0,0.6257140636444092,0,0.772621214389801,0,0.7552482485771179,1,0.995051920413971
2679463669.0,1366039665862729730,0,מתי אנשים יבינו שכל תפקידכם במדינה הוא להפחיד ולפלג? אל תתנו לעובדות לבלבל אתכם במסע ההפחדה שלכם. בקרוב הכל יצוף,האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,1,0.5253291130065918,1,0.7417574524879456,0,0.8701685070991516,1,0.9787092208862305
44556034.0,1367755667927408640,1,עכשיו יתחילו הצרות האמיתיות!!!! מדינת עדר מטומטמת. עכשיו יגלו את האמת על החיסונים הבעייתיים,האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,0,0.5571801066398621,1,0.702538251876831,1,0.5913817286491394,1,0.9873510003089905
44556034.0,1371589673244631044,0,"אז הבוקר בשעה 09:00 מתחיל הדיון שלי בבית משפט השלום בירושלים. זה אמור להיות דיון הקראה של כתב האישום שלי.  הדיון המקורי נדחה ביוזמת בית המשפט בשל ""עליית התחלואה בירושלים"" (דבר שלא הפריע ל - 15 דיונים אחרים להתקיים בכל זאת באותו יום). במקריות מדהימה גם משפטו (האזרחי) של עו""ד יאיר",האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,1,0.7806161642074585,1,0.6902528405189514,0,0.9985629916191101,1,0.9276967644691467
44556034.0,1347208817138933762,0,"אשר, הצביע לליכוד כל חייו. נכה בכיסא גלגלים, 4 ילדים, שהצליח להשתקם, תודות לנחישות של  בנותיו. פתחו עסק קטן באשקלון, שרדו סגר ראשון, שרדו סגר שני וכשהוא פנה אלי החשמל בבית כבר היה מנותק והבטן על נתניהו והתנהלותו מלאה. אנשים יתאבדו אמר לי. בחמש בבוקר ביתו כתבה לי שניסה להתאבד...",האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,1,0.6020006537437439,0,0.5131074786186218,0,0.8756319284439087,1,0.9813166856765747
44556034.0,1379364187202273282,0,"בנט מעונין שביבי יקבל את המנדט בשביל לאפשר לביבי להקים ממשלה איתו ועם שקד סמוטריץ בן גביר, ליצמן דרעי ועבאס. לכן בנט בא למומ בדקה האחרונה ולכן לא סגר הסכם. בנט הוא פחדן וילד כאפות של ביבי. סער שלא מעונין בביבי פחד לעשות אתמול צעד מנהיגותי ונשאר פוליטקאי של מסדרונות.",האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,1,0.9098537564277649,0,0.5237606763839722,1,0.548317015171051,1,0.9912250638008118
44556034.0,1363164410915807240,0,חברים יקרים. מחר תביעה נגד עיריית ירושלים,האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,0,0.6802548766136169,1,0.6069369316101074,1,0.5351545214653015,1,0.9993720650672913
44556034.0,1388149825498193923,1,"יהיה זמן לחקור את האסון, אל תעשו את זה עכשיו'', צייצו אלו ששנה שלמה משתיקים כל ניסיון לחקור איך ישראל חצתה את 6000 הרוגי הקורונה. בגלל סתימת הפיות הזו הפכנו למדינת חלטורה. כל מחדל מושתק, כל אסון נקבר, אתם, המשתיקים, גם אשמים במקום הנוראי שאנחנו נמצאים בו. תעשו אתם חשבון נפש.",האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,0,0.8531323671340942,0,0.6679339408874512,1,0.7769330739974976,1,0.9088295102119446
44556034.0,1422507474020716544,1,מותר האדם מן הבהמה הוא התלת הספק התבוני. אני שומעת...אני בודקת. לא מקבלת שום דבר כמובן מאליו!! ילדי חוסן בכל החיסונים שצריך מגיל אפס. אני לא מתנגדת לחיסונים. אבל חיסונים שעברו מחקרים של שנים ולא של חודשיים. קורונה? לא! מי שרץ לחסן את עצמו והילדים כי הכל כלול ולא בודק... תודה לZB,האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,1,0.7250637412071228,0,0.5379535555839539,1,0.5347064733505249,1,0.989840567111969
44556034.0,1294631833649451009,0,שבת אחים גם יחד מאת אילן זרקא.,האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,0,0.8792656064033508,0,0.8865506649017334,0,0.994936466217041,1,0.939716637134552
44556034.0,1372312356076785665,0,תפתחי חבילת ספגטי.... הכי פחות מזיק כלכלית לשבור ספגטי,האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,0,0.6233559250831604,1,0.5059758424758911,1,0.8090417981147766,1,0.9872352480888367
2260323354.0,1379268444814770178,1,"650 דולר קנדי ( 1716 ש״ח) קנס על אי עטיית מסיכה בחוץ ואיום על מאסר בפעם השניה. קנדה, 2021. טירוף!",האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,0,0.7496358156204224,0,0.9665870666503906,0,0.7559536695480347,1,0.9200718402862549
2260323354.0,1368476898288930817,0,"הייתי שמחה שמערכת הבריאות תבטל את חובת עטיית המסכה, בוודאי בחוץ. הגיע הזמן. שבוע טוב.",האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,1,0.5105345845222473,0,0.680962085723877,0,0.5608360767364502,1,0.9940142035484314
2260323354.0,1391415818236403724,1,"לקראת חיסון ילדים: ״הסיכוי של ילד בריא בישראל לחלות בקורונה עומד על 0.004%״:   מועצת החירום הציבורית למשבר הקורונה, תמהה על מניעיו של יו״ר איגוד רופאי הילדים, שממשיך לטעות ולהטעות את הציבור בנוגע לסיכון, שכמעט שלא קיים, לילדים מוירוס הקורונה: 1/5",האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,1,0.6519895195960999,0,0.6738777160644531,0,0.645131528377533,1,0.9746845364570618
2260323354.0,1367062285936709632,0,"שושנה שכטר (38) מבולטימר, היתה שלושה ימים בדרכים כדי להיות לצד אביה, שמאושפז במצב קשה בבית חולים. למרות שחוסנה בחיסוני פייזר בארה""ב היא נתקלה באטימות רבה בנתב""ג. כל שבקשה זה ""קצת אנושיות"" ולמרות זאת נלקחה בכפייה למלונית בירושלים. קשה שלא להרגיש חמלה ותסכול.   ",האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,0,0.5049020648002625,0,0.9831026196479797,0,0.8721715807914734,1,0.9779072999954224
2981992586.0,1359277079209127937,0,"בסוף אין אפס.. לטווח הארוך החיסונים יעשו משהו. האם זה 95% כמו שהבטיחו בברושור, 70% או 50%, ולכמה זמן זה מחזיק ונגד איזה זנים? זה מה שנקרא remains to be seen מנחש שהאמת איפה שהוא באמצע. אבל התרחיש שבו החיסונים האלה לא יתנו שום אימפקט הוא כמעט מדע בדיוני ממה שאני מבין.",האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,1,0.5363996624946594,0,0.598533570766449,0,0.8030858635902405,1,0.9713212251663208
2981992586.0,1431578202066071560,0,הוא גם בטוויטר:,האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,1,0.6345415711402893,0,0.7843682765960693,0,0.9505617022514343,1,0.9959601759910583
2981992586.0,1371249051316932614,1,"זה תלוי באזרחים. תמיד יהיו כבשים שימשיכו עם המסיכות עד שלא יקבלו פקודה חוקית להסיר את המפגע הבריאותי מפניהם. העיקר שאין אכיפה, מי שרוצה יכול וצריך להפסיק עם הסמרטוט, שלא תגידו שלא ידעתם.",האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,1,0.6733189821243286,1,0.625826895236969,1,0.5601005554199219,1,0.9319801330566406
2981992586.0,1366690602956574722,0,"סליחה, SARS-CoV-2 חשוב להקפיד על הcase של המינוחים, אני כזה הדיוט. הO קטנה! רואים שאני לא חוקר כמו סגל.",האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,1,0.794328510761261,1,0.8168362975120544,0,0.513859748840332,1,0.9955177903175354
1439362140.0,1358814843814490112,0,אל תשקר  הוא כתב שאני שייכת לקבוצה שמתנגדת לחיסונים והמניה היא הסמל,האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,0,0.9844212532043457,0,0.5692861080169678,0,0.8015727400779724,1,0.7565609216690063
1439362140.0,1372816067383418885,0,אסור לשכוח שהוא וחבורתו התנגדו להסרת החיסיון מהפרוטוקולים של דיוני ועדת הקורונה,האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,0,0.8372835516929626,0,0.6136522889137268,1,0.6926243901252747,1,0.9909447431564331
1439362140.0,1358019238041182208,0,זכותך לבחור בחיסון השאלה היא אם את מחרימה את מי שלא התחסן.,האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,0,0.7988075017929077,0,0.796177864074707,1,0.6856436729431152,1,0.9671065807342529
1439362140.0,1359500369496166404,1,"מ ד ו י ק !!! ואני מוסיפה שכל מי שלא נעמד על רגליו האחוריות נגד חיסונים בכפיה, מחזק ומעמיק את הפאשיזם גם אם ימשיך להכריז יום ולילה שהוא נאבד על הדמוקרטיה.",האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,0,0.9736229777336121,0,0.8241029977798462,0,0.507527768611908,1,0.9968329071998596
1439362140.0,1398282247451688963,0,איך אפשר להאמין למי שמשקר 24/7,האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,0,0.8980915546417236,0,0.6520077586174011,0,0.8769559264183044,1,0.95855313539505
1439362140.0,1252128118162276352,1,"אני לא הסמכות להציע פתרונות. הסמכות נמצאת בידי המומחים בתחום. המשטר בארץ מציע היסטריה במקום פתרון, זה משרת את המושחת. גם השיווק האגרסיבי  של החיסון הוא אינטרס של המושחת.",האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,0,0.8930919170379639,1,0.6043257117271423,0,0.622209906578064,1,0.9799953103065491
1439362140.0,1467441714264743941,1,"אתה רואה? עוד רגע תקרא לי מכחישת קורונה ומתנגדת לחיסונים, או בקיצור תחלואה. לידיעתך, התחסנתי לקורונה וביום ראשון אקבל את הדרקון המטורף. אין שום קשר בין הדברים. אפשר להתחסן ובו זמנית לשמור על זכויות אדם. זאת מהות הדמוקרטיה.",האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,1,0.9123733639717102,1,0.7497053146362305,1,0.967452347278595,1,0.9971762895584106
1439362140.0,1399019204041400325,0,בקרוב יעלה לאקרנים סירטו של נדב אייל 'קורונה אהובתי',האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,0,0.7210975289344788,0,0.6500668525695801,1,0.9579318165779114,1,0.9928721785545349
1439362140.0,1377350345509138433,0,עוקב חדש שלי. מישהו יכול להסביר לי למה יש לו 52 עוקבים?,האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,0,0.581674337387085,1,0.8569488525390625,1,0.9669846296310425,1,0.9997217059135437
19870712.0,1379466596805177353,0,נגמרה הקורונה. אפשר להתחיל פסטיבל שירים אהובים. איזה שירים עושים לכם משהו? מתחילה עם אחד משלי. אהוב במיוחד. דייויד בואי.,האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,1,0.9621680378913879,1,0.5864376425743103,1,0.8834626078605652,1,0.9883546829223633
19870712.0,1388834717269733381,0,אבל הבחור שונא בורות (ואוהב חירות!). אז הוא בטוח יודע את כל זה,האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,1,0.6513574123382568,1,0.7092416286468506,0,0.5884048342704773,1,0.9212560057640076
19870712.0,1355823484891488261,0,מעדיפה את גרסת ״הצ׳יפס שלי ואני״,האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,1,0.6392363905906677,1,0.5802260637283325,1,0.799864649772644,1,0.9938881993293762
49014545.0,1392279460297248770,0,אבל איך יצאנו מהקורונה?,האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,0,0.5993750095367432,1,0.8457605838775635,0,0.7188771367073059,1,0.9942453503608704
49014545.0,1364236884336136196,1,הקורונה עוד רחוקה מלהסתיים לכל התמימים בקהל. הפאשיזם על סטרואידים והממשלה מנצלת את הקורונה כדי לנסות להעמיק את השליטה באזרחים ואף לבצע הפיכה שלטונית.,האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,1,0.5682199001312256,1,0.7007796764373779,0,0.824532151222229,1,0.982094943523407
49014545.0,1354578231459008513,0,"והנה זה הגיע...  המסכה המשולשת...  שהיא, רק היא, תוכל להגן עליכם מפני השואה...  מסתבר שכל מה שסיפרו לכם על מסכות בעבר היה שקר והן בעצם לא עזרו בכלל.  אבל 3 מסכות בטוח בטוח יעשו את העבודה הפעם...  מבטיחים!!!",האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,1,0.9381847381591797,1,0.7722864747047424,0,0.5018759965896606,1,0.9765328764915466
49014545.0,1360542808067702784,1,ומה עם הקשרים בין ראש הממשלה לבעלי כלל ביוטק שמרוויחה באופן עקיף ממניות ביונטק?  איפה נעלמה מודרנה🤣 הודו זרקה את פייזר מכל המדרגות וניצחה את הקורונה.,האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,0,0.8218633532524109,0,0.8639112114906311,0,0.676871657371521,1,0.9831868410110474
49014545.0,1358420255371100167,0,לא מקנא בשוטרי מחוז תל אביב עכשיו שמתעוררים ומגלים הבוקר שמותר לכל אדם במדינה להגיע לכיכר דיזינגוף. מה יעשו עכשיו עם כל הזמן הפנוי הזה?,האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,1,0.9058173894882202,1,0.8601441383361816,1,0.8333616256713867,1,0.9894375801086426
49014545.0,1384825432990699526,0,מעניין אילו מחוללי תחלואה פוטנציאליים (שאינם קורונה) התווספו להם במהלך 2020/2021...,האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,1,0.5406424403190613,1,0.6231306791305542,0,0.8725454211235046,1,0.9711713194847107
49014545.0,1358671906149453824,0,עדכון חם! השיירה של ראש הממשלה יוצאת מבלפור ברגעים אלו לכיוון המגרש בצלאח א-דין במזרח העיר. בשל מגבלות הקורונה אין ליווי של האולטראס של הליכוד,האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,1,0.9312723278999329,1,0.8515894412994385,0,0.8232815861701965,1,0.9773706197738647
49014545.0,1366868324978724865,0,עלייה אקספוננציאלית במדינות שמסירות את כל ההגבלות והמסכות...,האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,0,0.8480159044265747,1,0.6567081809043884,0,0.9112839102745056,1,0.9736115336418152
49014545.0,1355220601338814465,1,ראש מערך התעמולה של בלפור לשנת 2021.  גםם שרון אלרועי פרייס תעמוד לדין על פשעי הקורונה.,האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,0,0.9651714563369751,0,0.9236606955528259,0,0.9373731017112732,1,0.9469361305236816
49014545.0,1356896285043929088,1,"   אבל כאשר אדם טובע בים וקובעים שהוא נפטר מקורונה אתה לא מזדעק? אוי לצביעות.  בדיחה פשוט  כמות האנשים שלא באמת מתו מקורונה ונרשמה להם תעודת פטירה כזו הוא גדול מאוד.. מתי השתנתה הפאזה מ""כל דבר זה בטוח קורונה"" לטובת ""מחלות רקע ולא בטוח בכלל.. זה לא אחראי""",האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,0,0.5586162209510803,1,0.7465338110923767,1,0.7043511271476746,1,0.9909605383872986
49014545.0,1355119059982049280,0,"אדלשטיין חזרה לגולאג!  אנחנו נדאג לזה בסיום הטרלול. לכשייפתחו פרוטוקולי הקורונה, וועדת החקירה הממלכתית שתקום תדאג לכלוא אותך מאלורי סורג ובריח לשארית ימי חייך. אותך, את נתניהו ואת כל מי ששיתף פעולה בהחרבת המדינה. לא נשכח ולא נסלח.",האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,0,0.5913742184638977,1,0.6288840770721436,0,0.9217178821563721,1,0.9886921644210815
49014545.0,1357793639771086855,1,"כשאתם מדברים על קורונה וחיסונים - ביבי מנצח. כשתתחילו לדבר על הדיקטטורה הפשיסטית - מעקבים, מעצרים, איכונים, חדירה לפרטיות, אונס פיזי, איום מתמשך ועקבי על חופש הפרט - תתחילו להיות בכיוון הנכון. רוצים להתחסן? להיבדק? סבבה. אל תכפו את זה על אחרים. כי אז אין הבדל ביניכם לבין ביבי",האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,0,0.6020084023475647,1,0.5183674097061157,0,0.9919541478157043,1,0.9777953624725342
49014545.0,1384847018900738048,0,לפחות 2  מהם חשודים בנאמנות למנהיג לפני המדינה. אסון,האם הציוץ הזה מפיץ תאוריית קונספירציה? הסבר את ההגיון שלך.,0,0.7983585000038147,1,0.5447980165481567,0,0.7466363906860352,1,0.9414992928504944
